"Ticker","Alpha","HML","RMW","CMA","Residual_Variance","Mkt.RF","Mom","SMB","VARIANCE","NET_ISSUES","ACCRUAL","Expected_Return","Expected_Var","Expected_SD","Expected_Sharpe","Actual_Return","Actual_SD","Max_Draw_Down","Actual_Var","Actual_Sharpe"
"PXSG",-0.155212368729559,0,0,-0.318897277837521,0.991244248544148,0.923411023991715,0,0.603782593797385,-0.0880848543481662,0,0,5.6645070862124,391.945467850967,19.7976126805978,0.286120714532605,9.19890109292158,13.8165613334484,18.6838329485445,190.897367080941,0.665788025755154
"PXSV",-0.0373535547561629,0.550226355909507,0,0,0.467136342035057,1.05951102886599,0.0686807467395574,0.85473755426267,0,0,0,13.3168483250926,401.169548590552,20.0292173733911,0.664871126856115,15.5327525422913,15.8272882648377,17.612193194841,250.503053818269,0.981390638900491
"QLTA",0.263881361361883,-0.256671798768772,0,0.293597935352953,1.25422523031216,0,0,0,0,0,0,3.0207306851546,18.4264254660759,4.29260124703843,0.703706333598696,2.69699429056072,4.18504709370464,5.25850635656616,17.5146191765256,0.644435828360851
"QQEW",0.175013228299174,-0.257285170339151,0,-0.376910193367701,1.04332302745533,1.08982558305325,0,-0.202656634367109,-0.0961205683965929,0,-0.220160046290258,7.33149125023356,411.293989681991,20.2803843573536,0.361506523794023,14.4789972960656,13.3369742281353,11.0848568197502,177.874881561946,1.08562834780928
"QQQ",0.27368187372762,-0.154186416479668,0.240607682784327,-0.667134848760125,0.987005767351225,1.0665518346743,0,-0.293017084720769,-0.121871582473788,0,0.171591302513477,9.95702173218955,413.936254508247,20.3454234290724,0.48939859948855,15.7703721404638,13.0792073463192,9.82892450468219,171.06566480801,1.20575901298039
"QQXT",0.14192715059678,-0.451481237117904,0,0,1.48103624491055,1.01916270475453,0,0,-0.0840623479694191,0,0,8.011526966702,362.434078813742,19.0377015107849,0.420824276615717,13.3847217600944,12.701896895893,12.8498762926864,161.338184753896,1.05375770798629
"RFG",-0.425637624972778,0.273316024690513,0.366575159315018,-0.394703226997338,1.46873448622437,1.0257081510645,0.469207302757373,0.149042260519792,-0.202910293775978,0,-0.181393468304066,7.11551305866553,400.281971415637,20.007048043518,0.355650320986302,8.9745769475678,12.9731736440548,16.4448036125471,168.303234398799,0.691779605654207
"RFV",0.0774991458014124,0,0.299379032111705,0.463093334400474,1.42310044929848,1.04568203908795,-0.247356120510551,0.564647361354733,-0.100242898905717,0,-0.154863119421163,9.96660159091172,401.15945170534,20.0289653178925,0.497609408809962,13.6598023194458,16.0560992998803,20.2572304673334,257.798324727618,0.850754723443174
"RPG",-0.0167554337116608,0,0.192810324224022,-0.255675438172199,0.724921700533578,1.04563552530569,0.185672768662566,-0.185858915711837,-0.0999005147975761,-0.187454840770834,-0.112724434951087,7.58610625530363,336.681945679271,18.348894944363,0.413436682607099,13.4582823062646,11.9949279122119,11.0371502068751,143.87829561916,1.12199776478547
"RPV",0.0398152215587208,0.26521710947022,0,0,1.03741649280681,1.11269601048488,-0.213068511221166,0,0,0,-0.187719367050653,8.21485419802828,321.17093691841,17.9212426164708,0.458386417383707,14.977958235203,14.0366827146974,16.2318506656447,197.028461633084,1.06705826010586
"RSP",0.0390164235715358,0,0.0840177562604585,0.0916589383381612,0.136911846540188,0.99433767474607,-0.0356389794382008,0,0,-0.0747219117889511,-0.0958037457977694,8.1297853184209,235.181015738843,15.3356126626504,0.530124586298456,13.6188745680258,10.9208692155264,10.5908351840975,119.265384422632,1.2470504223843
"RWJ",-0.11229123148042,0.273098950250094,0.336575369077097,0,0.859973169340181,1.16459259085371,0,0.916258270671827,0,0,0,12.5199350277312,463.707061197143,21.5338584837261,0.581406952088635,14.5352415536323,16.3006153654102,18.4082296767976,265.710061291047,0.891698946806391
"RWK",-0.111766378883603,0,0.344260162861279,0.268699015934027,1.02811309797937,1.11432392458217,0,0.296708700681485,0,-0.169849003258305,-0.334664716792246,7.97792174623426,340.760698460068,18.4597047229924,0.432180355317244,13.0773447533682,13.8478194898701,16.0711933904425,191.762104624027,0.944361295504645
"RWL",-0.00634067458863164,0,0,0.150232706996646,0.173861855433425,1.02669716177076,0,0,0.0563992637263953,0.056109899324346,-0.131384304731085,8.92048669412422,214.326826591319,14.6399052794518,0.60932680395445,13.7690660066764,10.6659558245291,9.54087450322436,113.762613650805,1.29093596797119
"RYJ",-0.0194134549832582,0.0988479001174097,0,0,0.807176562371731,0.95066885738581,0,0.387917510720625,-0.107132127485473,0,-0.120401036513591,7.98822126562981,329.055575582309,18.1398890730431,0.44036770199994,12.0468703750666,13.3533147630445,18.6900047147768,178.311015160943,0.902163289702906
"RZG",-0.0422523915792732,0.214938384303848,0.349948818516738,-0.459044939435121,1.29254625123591,1.03392739071562,0.161090508796201,1.01415030154345,0,0,0,12.3516653682046,466.946308637378,21.6089404792872,0.571599768162815,13.3948212145123,15.2043445294929,18.1484813394534,231.17209257152,0.880986430459364
"RZV",-0.0507705974823539,0.292479636197547,0.292258917340532,0,2.558457865683,1.13574729398661,-0.362194495136351,1.08291453898281,0,0,0,10.0281112772959,578.530332177172,24.052657486797,0.416923214526317,13.1163959145253,19.4770952376217,23.1400231784499,379.357238895385,0.673426697076978
"SCHA",-0.0620646340843147,0.0721222369928192,0,0,0.159748867054239,1.03422709343504,0.056806602625985,0.586891423950319,0,-0.0835009021610488,-0.0521840365629442,9.22291378371756,351.734300266925,18.7545807808899,0.491768591975956,13.2645185846148,13.4973755547532,16.127107527891,182.17914686605,0.982747981695119
"SCHB",-0.0114959520815353,0,0.0283689145102597,0,0.0259722387216522,0.993015361471007,0.0169491567642449,-0.0212064650752528,0,0,0,8.27608818696584,227.348938285598,15.0780946503727,0.548881564870749,13.1219648752775,10.4463442479908,8.84947884652789,109.12610814753,1.25612985402059
"SCHD",-0.00396900110863325,-0.105674535328525,0,0.381277651972884,0.46815437722009,0.951974563623367,0,-0.0963563215016865,0.0987435650446013,0.0848527289410081,0,9.22390956333254,160.594108792177,12.6725730927929,0.727863985931821,13.0406015778643,9.60152082545534,9.4799934827407,92.1892021616526,1.35818083561214
"SCHG",0.107989597837298,-0.148654965001748,0.193182218160139,-0.204605763887267,0.191854466848221,0.975250015997846,0,-0.0856812308886965,-0.0834420971421003,0,0,8.24564924218516,282.903408375085,16.8197327081938,0.49023663962081,13.1534254545252,11.0235218240981,10.6105424538274,121.518033406367,1.19321444311663
"SCHM",0.00966426507999413,0,0,0,0.538523809672012,0.995711500032424,0.0498943637194113,0.147324063554923,0,-0.134192518952642,-0.18501304467163,7.63485621566908,276.469592366353,16.6273747887739,0.459173881184409,13.3159252616357,11.7909663274746,13.3493765291648,139.026886935639,1.12933282072122
"SCHV",-0.132454668343902,0.0875744586399418,-0.147464651104855,0.263311094773328,0.156881385366974,1.00980381265325,0,-0.0979467810220383,0.0880123210549141,0,0.0560632998835525,7.79100559193371,190.20498669235,13.7914823964775,0.564914297677209,12.8133183722033,10.1829021315184,9.15937101871598,103.691495820081,1.25831695195648
"SCHX",-0.00480008802973448,-0.0223890871331111,0,0,0.0281150749364345,0.988614684053079,0,-0.0922761556186638,0.0164331360946374,0,0,7.89975266505789,217.66788692854,14.7535720057395,0.535446782784853,13.0580112457782,10.2199410163176,8.56803401519783,104.447194377012,1.27769927682842
"SCHZ",0.196069363135337,-0.225785751503046,0,0.219510664983945,0.54355868876123,0,0,-0.0641364019125195,0,0,0,1.96284461726328,9.48834890788453,3.08031636490224,0.637221760604963,1.88331139708866,3.00304775138845,3.7673108204777,9.0182957971192,0.627133350183299
"SCPB",0.0914449253888414,-0.0248890013683202,0,0,0.0606291058741562,0.0329054262324055,0,0,0,0,0,1.26799394423898,1.10379946973453,1.05061861288221,1.20690222759374,1.45263216821037,0.939034182075003,0.578309965988599,0.88178519510527,1.54694280137966
"SDY",0.0791725589763642,-0.261005143964526,0,0.66771937387052,0.791799751010874,0.944727869938902,0,0.14587391669606,0.123864167273407,0,0,10.612534564428,170.035561304026,13.0397684528532,0.81385912662474,14.1099833865042,10.0076168601325,7.30657176188695,100.152395219207,1.40992441894078
"SLY",0.0044814766193224,0.196968486247437,0,-0.168843400414758,0.383535451584045,1.03966451918003,0,0.867915772523435,0.124251651197738,0,0,11.4784139258779,343.773119035154,18.5411196812694,0.619078789371799,14.5690818932385,13.8448684255197,11.7149612769279,191.680381719952,1.05230916217187
"SLYG",0.0452407575734182,0.221078142996453,0.171252811525654,-0.339105156056258,0.460531808933756,0.999149800428074,0.143929408966681,0.883370601961308,0.0653493042603719,0,0,12.8905163796832,357.966188877151,18.9199944206427,0.681317134302055,14.6984156824142,13.4816138564474,11.5711650974327,181.753912174354,1.09025639207022
"SLYV",-0.0313578864216949,0.270591122360197,0.179389147386019,0,0.478658006808272,1.05886144880714,0,0.854977995799444,0.0518413559528971,0,0,12.2477930361034,363.560315957425,19.0672576936859,0.642346856210959,14.5361309418579,14.5691210188405,13.3797403457528,212.259287261619,0.997735616517985
"SPHB",0.0259226311612594,0.437096443423291,0.231989243767732,-0.368865353311561,0.694965430618064,1.09822357484076,-0.252768878580605,0,-0.355305849669151,0.118408119008122,-0.21596752368882,6.9938154978771,527.664019904404,22.9709385943284,0.304463636483879,12.7363515722569,17.6303912301272,26.0511875766067,310.830694927347,0.722408902106079
"SPHQ",0.103314467063926,0,0.161982791893647,0.229931460860958,0.401761472145508,0.918752849661144,0.0985357158476878,0,0.0606306480700308,0,0,11.2863741483328,160.623180515046,12.6737200740369,0.890533646190736,14.4742577240784,9.17635201272309,6.26489437068024,84.205436261407,1.57734333905344
"SPLV",0.0274075762800054,-0.323315808068292,0,0.673420555545451,1.58996379767435,0.863416947776311,0.186126169781914,0,0.183074607219777,0,0,10.6020311451216,140.220017114642,11.8414533362523,0.895331919491988,12.8446593589247,9.36456217981803,5.35729460418441,87.6950248196783,1.37162411998361
"SPY",-0.0222750397495518,0,0,0,0.0271820991485381,1.00474903713261,0,-0.103909724381986,0.0283509871659559,0,0.0351699630901359,8.07388086353118,217.59899857735,14.7512371880243,0.547335844486721,13.2116420154916,10.2654064657705,8.49109008185027,105.378569907483,1.28700622420994
"SPYG",0.0235176877615331,-0.150524317158022,0.166496102668078,-0.156489205183161,0.164452742129576,1.0242097089818,0.0487444569862971,-0.136314844832398,0,0,0.0710054361501001,8.59210509085653,258.200649384864,16.0686231328283,0.534713212191952,13.3316814865591,10.6485839930819,8.31735828384557,113.392341057719,1.25196753814595
"SPYV",-0.101464455578943,0.10174785210043,-0.148947250386207,0.230231505162556,0.180829194953879,1.01624927576796,-0.0953217957280714,0,0.0896798687422733,0,0,7.3306502538151,207.119590626517,14.3916500314077,0.509368296047849,12.8430183049912,10.894997123054,10.6310827921661,118.700962311356,1.17879960498706
"THRK",0.0151247348772215,-0.0599759338472418,0.0977108749947846,0,0.156483077255471,0.997113632660653,0,0,0,0,0,8.49120710182938,235.137030119946,15.3341784951117,0.55374385426231,13.2112518808508,10.5861303187788,9.38448491783936,112.066155126168,1.24797744624542
"TILT",-0.0362921535028367,0.0346089666914403,0.0680586427179584,0,0.104570705661495,1.0241778455333,0,0.233244937706077,0,0,-0.0590716950740929,8.65744202743286,269.374644654893,16.4126367368224,0.52748636104335,13.1423496154528,11.6677083389615,11.5618016472557,136.135417883072,1.12638653912586
"TTFS",0.20353552712391,0,0.311489593242061,0,1.24826413664374,1.00602926192271,0,0,0,0,-0.304750271293134,10.6633942428286,254.159527307158,15.942381481672,0.66887084938268,15.4593047101021,11.5495665236614,10.87088798905,133.392486884481,1.33851817541644
"USMV",0.160995257593504,-0.43261417052223,0,0.582720919022393,0.695721529061655,0.829333803156113,0.0704382345075611,0,0.170562389736522,0,0,10.1713355194926,124.422842808107,11.1544987699182,0.91185948640946,13.2102697526085,8.55289847009823,5.27670444875032,73.1520722398087,1.54453718804133
"VB",-0.0652854081753922,0.0718964150577711,0.0893013749180473,0,0.244075503604854,1.02110062517307,0.056492770361613,0.500359428736545,0,-0.157038648082886,0,8.9186270091314,328.927317307441,18.1363534732713,0.491754145742436,13.1640631593874,12.9209823573138,15.3387873402674,166.951785078014,1.01881287315094
"VBK",-0.0962125161451706,-0.140682120457772,0,0,0.314822648674981,0.980158943654248,0.0593110899470215,0.416095009954027,-0.0730932389677912,-0.19461291619759,0,6.33683824094649,374.158548456819,19.3431783442334,0.327600672866444,11.2152233878989,13.2489123935977,17.2892781798142,175.533679613228,0.846501437606188
"VBR",-0.0124474561053063,0.186541544558719,0.119345797085468,0.118163653774176,0.349371594612777,1.043081274384,0,0.499391314776801,0.0441766284913847,-0.112475014848999,0,10.6743508424254,294.792541588468,17.1695236273016,0.621703378272645,14.6710911300041,12.8961861693366,13.8862362360049,166.311617714189,1.13763022163
"VCIT",0.35888925102139,-0.247511069042721,0,0.236709789315352,1.40609101289519,0,0,0,0,0,0,4.06734096547732,19.9246954148835,4.46370870632073,0.911202148947993,3.80849021019214,4.3770883764302,6.08787424701742,19.1589026550804,0.870096713308359
"VCLT",0.434840903299799,0,0.395200083389804,0,6.4524429916866,0,0,0,0,0,0,6.4731341008067,86.7689703670577,9.31498633209184,0.694916113672176,4.72960654868215,9.03809808201051,11.1001815050978,81.6872169400421,0.52329666106368
"VCSH",0.115208866817656,0,0.0864353298066768,0,0.157147291571249,0.0510894712283708,0.0302855666368497,-0.0508055164138487,0,-0.0510665353867482,0,1.91921048329133,3.13902865925968,1.77173041382138,1.0832406941369,2.14163245850481,1.53368855312773,1.53908144011683,2.35220057799502,1.396393325188
"VIG",-0.144291503357873,-0.180537472913161,0,0.34982582302621,0.425715411167208,0.961519735046193,0,0,0.112408673643493,0,0,6.85679906892871,172.986082025388,13.1524173453167,0.521333750967859,11.105953797603,9.64746594724341,9.4076423069673,93.0735992032211,1.15117833619059
"VIOG",0.0576523400213495,0.222138766995123,0.259788034047375,-0.317919901427716,0.4490295925974,0.985377204686022,0.184534703562704,0.841873922730165,0,0,0,13.2943622895014,371.210085744885,19.2668130666409,0.690013560806255,14.6348061264241,13.5094370666659,11.412476456669,182.504889858207,1.08330243919156
"VIOO",0.0103367729208386,0.261725978996486,0.220691316386183,-0.194473720730708,0.308663457378521,1.01138453831364,0.069610050624234,0.886622572805929,0.0580402412839727,0,0,12.6009667762887,349.933299683674,18.7065042079934,0.673614195158081,14.4316655848661,13.7813498384579,11.8700333792691,189.925603369964,1.04718810232895
"VIOV",0.0183778448533517,0.262978549826757,0.221682698760185,0,0.503516341539334,1.02212896569191,0,0.816044459591084,0,0,0,12.3764078895974,362.427336951342,19.0375244438804,0.650105948705734,14.495920004334,14.4667783783707,13.5949761118067,209.287676648895,1.00201438255298
"VO",0.0975447520576261,-0.196983959081862,0,0,0.725934590677443,0.955523341549527,0,0.161864910615807,0,0,-0.243431841457598,7.69002564134045,268.279820683367,16.3792496984253,0.469498040687404,12.8600665337509,11.4341095629373,15.1510808556117,130.738861497253,1.12471080174321
"VOE",0.114908139559126,0,0,0.101420007827731,0.34616414671231,0.971509228891927,0,0.063744769579,0,0,-0.182494214054499,9.24690368902343,229.714719533469,15.156342551337,0.610101260096403,14.3362006448962,10.9656896424436,11.9095989981042,120.246349334395,1.30736881239158
"VONE",-0.0228025964348202,-0.0464787375746479,0,0.052064349468446,0.0482453136918148,1.0049994164925,0,-0.10339688847874,0,0,0,7.77554813964303,228.823854518325,15.1269248202774,0.514020412742452,12.9815806436528,10.4816650424742,8.70047912162389,109.865302062625,1.23850367198803
"VONG",0.0390240552164846,-0.150366308222526,0.27464154565773,-0.104078251388704,0.13284962895754,0.995452961433446,0.0766538148670476,-0.185640974755954,-0.0907927669889819,0,0,8.51729246060191,270.711587282607,16.4533153887782,0.517664206838885,12.911286473411,10.7276777059455,8.51860966410656,115.083068962639,1.20354906507447
"VONV",-0.0592780032536555,0.131478109513977,-0.106505347964399,0.214036892950196,0.167509720296393,0.988535063436512,0,-0.0607908162144429,0,0.0555837808897167,0,8.53413712088995,207.063794881896,14.3897114245525,0.593072151977181,13.17620390218,10.6490383783944,10.4852316832282,113.402018384518,1.23731396526027
"VOO",-0.0219997833099952,0,0.0324990908500266,0,0.0345064638289362,1.00761847971548,0,-0.104381562564844,0.0200918469222289,0,0.0390553144098981,8.17863687172,220.565803218647,14.8514579492603,0.55069589124934,13.2196746337988,10.3256593603774,8.45060039838412,106.619241226548,1.28027413770075
"VOOG",0.0486926278766115,-0.127287972954439,0.191155670430938,-0.13269408719738,0.150330507317757,0.993440674465783,0.0704712274484657,-0.152046590903414,-0.0372453101095528,0,0.107736718132678,9.0647600435096,251.028676319688,15.8438845085316,0.572129898992157,13.3942149099591,10.4379559457284,8.27799682044236,108.950924324966,1.28322201967528
"VOOV",-0.0702183598626519,0.091230732871339,-0.0980600965943539,0.23364624267428,0.161984107361787,0.991307898696555,-0.0831187893310381,0,0.0789640023541232,0,0,7.69914578486419,195.959800826605,13.9985642416144,0.549995388953995,12.8934566792735,10.5781277472566,10.2537087253386,111.896786637281,1.21887889684612
"VOT",-0.0150198401754311,-0.271017205262584,0.180204462111475,0,0.584376095480877,0.97281127166765,0,0,-0.0688620512568007,-0.169439486849742,-0.200979772231778,5.19259749045788,311.541033421368,17.6505250182925,0.294189407118283,11.1691945250242,11.8773173410864,14.3995845186397,141.070667220872,0.940380239432295
"VQT",-0.470483076359967,0,0,0,1.41605226080398,0.511955295358912,-0.101749314396049,0,0,0,0,-2.38800399609239,83.7706766434742,9.15263222485609,-0.260908986335889,0.478217218179267,7.20535627420602,16.6951151565191,51.91715903824,0.0663696838824202
"VTHR",-0.00108138164733879,-0.0489973681210015,0,0,0.201118958539041,0.99576856155451,0,0,0,0.0632832534754286,-0.0571602614631928,8.16606113479756,233.468927815575,15.2796900431774,0.534438925902415,12.9246214450284,10.6778665190234,9.20900756417263,114.016833398082,1.21041234426392
"VTI",-0.0163655032026505,0,0.0425227887500584,0,0.0255774830639412,1.00624879102682,0.0139415766812698,-0.0158224300823883,0,-0.0181963906894695,0,8.24756408810794,235.344621066531,15.3409458986899,0.537617702492013,13.2285743600312,10.6185023329525,8.83891308496909,112.752591794917,1.24580415817953
"VTV",-0.032780629154987,0.134710270454561,-0.147545135907744,0.177833768881112,0.180867358165636,0.992371326989463,-0.0432494131703227,-0.0512763935047837,0.0950968210873846,0,0,8.37510130011811,189.001783730321,13.747791958359,0.609196104035152,13.709429106722,10.3092440665544,9.37356302775662,106.280513223786,1.32981904572408
"VTWG",-0.118955222862714,-0.10400211208625,-0.201105593175287,-0.332296872794039,0.168685796315623,1.09053221384574,0.0798342441676047,0.830867106348981,0,0,-0.0713337112104742,7.75508401818703,515.963373092728,22.7148271640514,0.341410654907393,11.9788097969218,15.5965648976259,19.9481731760652,243.252836605855,0.768041544759974
"VTWO",-0.104843449465919,0.127677881981781,-0.0841146120475163,-0.205831662473163,0.128316190788924,1.02980628597023,0.0505963740010613,0.868166326106663,0.0510199749236418,0,0,9.45854558675467,393.75739752637,19.8433212322527,0.476661415498383,12.6137504218035,14.3138453207308,16.8943991367889,204.886167865807,0.881227241119822
"VTWV",-0.154462146621333,0.305805671922721,0,0,0.358944582335603,1.03672899076624,0,0.871824217046199,0.0910215491565197,0,0,10.2414605828109,346.298602285257,18.6090999859009,0.550346905039488,12.8920424790044,14.4053930111129,16.4686893485565,207.515347804621,0.89494555747691
"VUG",0.0458744412821422,-0.191833029186121,0.175793059234134,-0.175770335621635,0.361893568831038,1.01276565403333,0,-0.243637317958966,-0.093319581857658,0,0,7.23452083488243,300.207844548262,17.326506992128,0.417540640947959,12.6505119131634,11.3895539967819,9.25760637939032,129.721940245611,1.11071179053523
"VV",-0.00897636894271633,-0.018341454544616,0,0,0.0223558633882635,1.00235828799511,0,-0.100884438254656,0.0172294007202227,0,0,7.96540339559655,222.666660599126,14.9220193204246,0.533801975761675,13.2042714275826,10.3422639180356,8.58990744797558,106.962422950301,1.27672930532705
"VXF",-0.0245118144313543,0,0.097129933701889,0,0.254681090381429,0.998872618385387,0.0818052071726834,0.367886664093138,-0.0804052513405462,-0.0978355038660943,-0.10838530494346,8.48401235738574,338.505513963839,18.3985193416166,0.461124735086443,12.7871064746777,12.8760099821966,16.3627549049915,165.791633061627,0.993095414834111
"VYM",-0.00409451557219217,0,0,0.240341719453847,0.364645273073925,0.963773138134617,-0.0749347457426858,0,0.154179414429393,0,0.104964811987443,9.03097790990077,162.267718402119,12.738434691991,0.708955074015398,13.4546824170375,9.70568148734377,8.64216734468587,94.2002531337677,1.3862686957719
"XLG",-0.119660031497992,0,0,0,0.218514953826379,1.03867477128228,-0.0403905635816113,-0.181457297988795,0.0450937503590012,0.0595768224717667,0.217820174926315,7.72527217348216,223.569487679465,14.9522402227715,0.516663192831598,12.4344379842682,10.6695425920299,8.63680784076237,113.839139123139,1.16541434433719
